timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
448153, 0.00328125, 0.0070752, 0.0368115, 0.00789551, -0.0562668, 0.0807307, 9.79532, -0.0457764, -0.12207, -0.0152588, 26.8002, 91106
448163, 0.00164062, 0.00789551, 0.0338379, 0.00543457, -0.0538205, 0.0733915, 9.81489, -0.0610352, -0.0457764, 0.0152588, 26.78, 91106.1
448173, 0.00164062, 0.00953613, 0.034248, 0.00830566, -0.0342494, 0.0880698, 9.79288, -0.0762939, -0.137329, 0.0610352, 26.7836, 91106
448183, 0.00410156, 0.00830566, 0.0355811, 0.00830566, -0.0415885, 0.105195, 9.83202, -0.167847, 0.152588, 0.0305176, 26.7808, 91105.9
448193, 0.000410156, 0.00871582, 0.0330176, 0.00369141, -0.0464813, 0.100302, 9.76841, -0.0610352, -0.137329, -0.0762939, 26.7808, 91106
448213, 0.00246094, 0.00953613, 0.0326074, 0.00789551, -0.0342494, 0.0758379, 9.79777, -0.12207, -0.167847, 0, 26.7813, 91105.5
448223, 0.00246094, 0.00666504, 0.0347607, 0.00666504, -0.095409, 0.0709451, 9.81734, -0.12207, 0.167847, -0.0610352, 26.7742, 91105.7
448233, 0.00328125, 0.00625488, 0.0359912, 0.00666504, -0.0415885, 0.0733915, 9.80755, -0.137329, -0.106812, 0.0152588, 26.7767, 91105.9
448243, 0.00543457, 0.00871582, 0.034248, 0.00953613, -0.0856234, 0.0415885, 9.81, -0.0610352, -0.0762939, -0.0152588, 26.7847, 91106.4
448253, 0.00369141, 0.00789551, 0.0326074, 0.00912598, -0.0342494, 0.0538205, 9.79288, 0, -0.0457764, 0.0915527, 26.7703, 91106.5
448263, 0.00369141, 0.00789551, 0.0326074, 0.00830566, -0.031803, 0.0831771, 9.80755, -0.0457764, -0.0762939, 0.0305176, 26.7779, 91105.9
448273, 0.00369141, 0.00789551, 0.034248, 0.00666504, -0.0831771, 0.0856234, 9.82468, -0.0305176, -0.0152588, 0.0305176, 26.7863, 91105.8
448283, 0.00205078, 0.00666504, 0.0351709, 0.00666504, -0.0489277, 0.0929626, 9.79777, -0.0915527, 0.0762939, -0.0152588, 26.7844, 91106
448303, 0.00205078, 0.00625488, 0.0364014, 0.00789551, -0.0391421, 0.0929626, 9.80266, -0.137329, -0.0610352, 0.0152588, 26.7844, 91105.2
448313, 0.00205078, 0.00625488, 0.0364014, 0.0116895, -0.0831771, 0.0831771, 9.82223, -0.137329, -0.0610352, 0.0152588, 26.7873, 91105.9
448323, 0.00246094, 0.0070752, 0.0347607, 0.00912598, -0.0538205, 0.0758379, 9.78064, -0.167847, -0.106812, 0.0610352, 26.7776, 91105.8
448333, 0.00246094, 0.00953613, 0.0364014, 0.00912598, -0.063606, 0.0660524, 9.82468, -0.106812, 0.0762939, 0.0457764, 26.7881, 91105.6
448343, 0.00164062, 0.00748535, 0.034248, 0.00748535, -0.0562668, 0.0684988, 9.79777, -0.0457764, 0, 0, 26.7916, 91105.7
448353, 0.00246094, 0.00912598, 0.034248, 0.0070752, -0.0562668, 0.0660524, 9.80021, -0.0305176, -0.106812, -0.0457764, 26.7928, 91105.5
448363, 0.00123047, 0.00912598, 0.034248, 0.00789551, -0.0880698, 0.0782843, 9.80021, -0.0457764, 0.0762939, 0, 26.7933, 91106
448383, 0.00246094, 0.00625488, 0.0338379, 0.00625488, -0.0709451, 0.0929626, 9.78554, -0.0762939, 0.12207, -0.0152588, 26.7834, 91105.1
448393, 0.000410156, 0.0070752, 0.0334277, 0.00625488, -0.0415885, 0.100302, 9.84914, -0.12207, -0.167847, 0.0152588, 26.7878, 91105
448403, 0.00164062, 0.0070752, 0.0330176, 0.00789551, -0.00733915, 0.0880698, 9.79288, -0.0762939, 0.259399, 0, 26.7929, 91105.9
